name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url,globalid,detector
"№ 377, школа",../../sredneobrazovatelnaya-shkola/377-shkola/index.html,a213,kirovskij,"",51.6,3.8,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola377shkolaindexhtml.htm,8127573777|8127537150,www.kirov.spb.ru/sc/377,2586ccf688fcacdb13b56c2803348db0,select_exactly
"№ 381, школа",../../sredneobrazovatelnaya-shkola/381-shkola/index.html,a216,kirovskij,"",51.6,27.5,6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola381shkolaindexhtml.htm,8127864369|8127864333,www.kirov.spb.ru/sc/381,89ebae711d31440cd15c280ecdc1fedf,select_exactly
"№ 493, школа",../../sredneobrazovatelnaya-shkola/493-shkola/index.html,a227,kirovskij,"",50.6,3.5,6.0,Кадетские классы,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola493shkolaindexhtml.htm,8127586201|8127583528,www.school493.spb.ru,61804215e8143d1ed46e6786a4a73cdb,select_exactly
"№ 283, школа",../../sredneobrazovatelnaya-shkola/283-shkola/index.html,a211,kirovskij,"",50.4,"",5.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola283shkolaindexhtml.htm,8127591568|8127502125,www.sc283.spb.ru,77dbfec9c29c1b1d5c72b552a55fa144,select_exactly
"№ 503, школа",../../sredneobrazovatelnaya-shkola/503-shkola/index.html,a229,kirovskij,1,49.8,"",8.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola503shkolaindexhtml.htm,8123777601|8123772394,503spb.edusite.ru,41d1a32976fbb313681f35fd80eac20e,select_exactly
Санкт-Петербургское Суворовское военное училище МВД России,../../voennoe-uchilische/sankt-peterburgskoe-suvorovskoe-voennoe-uchilische-mvd-rossii/index.html,a814,kirovskij,"",49.7,"",5.3,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilischesanktpeterburgskoesuvorovskoevoennoeuchilischemvdrossiiindexhtml.htm,8127849634|8124944886,svu-mvd.spb.ru,29eb5d1a2fc24da3b20b3fd599b8c7a3,not_detected
"№ 221, школа, городской ресурсный центр гражданско-правового образования",../../pravo/221-shkola-gorodskoj-resursnyij-tsentr-grazhdansko-pravovogo-obrazovaniya/index.html,a194,kirovskij,3,49.2,3.5,3.4,Право,../data/shkola-spb.ru/cache/pravo221shkolagorodskojresursnyijtsentrgrazhdanskopravovogoobrazovaniyaindexhtml.htm,8127573532,school221.edusite.ru,283a5dc3b4e1e0077fa0bf923c50a1f3,select_by_number
"№ 388, школа",../../sredneobrazovatelnaya-shkola/388-shkola/index.html,a220,kirovskij,"",49.0,3.5,5.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola388shkolaindexhtml.htm,8122521182|8127852307,www.kirov.spb.ru/sc/388,1dda5122cda47acf75de126689b1687b,select_exactly
"№ 269, школа",../../sredneobrazovatelnaya-shkola/269-shkola/index.html,a206,kirovskij,1,48.8,3.4,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola269shkolaindexhtml.htm,8123772108|8123772369,www.kirov.spb.ru/sc/269,c6bc8d6abdcc75f2b6840523df4e96ef,select_exactly
"№ 479, школа славянских культур",../../drugoe/479-shkola-slavyanskih-kultur/index.html,a225,kirovskij,"",48.6,"",5.4,"",../data/shkola-spb.ru/cache/drugoe479shkolaslavyanskihkulturindexhtml.htm,8127842066|8127840430,www.kirov.spb.ru/sc/479,74f0dcb34744483006f7397a06fdbe7f,not_detected
"№ 608, школа",../../sredneobrazovatelnaya-shkola/608-shkola/index.html,a237,kirovskij,"",47.7,3.6,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola608shkolaindexhtml.htm,8127864875|8127860490,www.kirov.spb.ru/sc/608,af3743747f7f841ab50c0d21a4960f9d,select_exactly
"№ 250, школа",../../sredneobrazovatelnaya-shkola/250-shkola/index.html,a200,kirovskij,"",47.2,3.7,4.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola250shkolaindexhtml.htm,8127507625|8127504092,school250.ru,bed1afcb9452c5ffd2c725398fc4f86c,select_exactly
"№ 277, школа",../../sredneobrazovatelnaya-shkola/277-shkola/index.html,a208,kirovskij,2,46.9,3.4,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola277shkolaindexhtml.htm,8123773605|8123775627,school277.spb.ru,911844c4cf1698ddb6dcc94f61472aa6,select_exactly
"№ 251, школа",../../sredneobrazovatelnaya-shkola/251-shkola/index.html,a201,kirovskij,"",46.8,3.2,6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola251shkolaindexhtml.htm,8127503965,www.shkola251.spb.ru,05f1e4735e93d07fba815c2b40ed2bdd,select_exactly
"№ 240, школа",../../sredneobrazovatelnaya-shkola/240-shkola/index.html,a196,kirovskij,"",45.1,3.2,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola240shkolaindexhtml.htm,8127592280|8127501698,www.kirov.spb.ru/sc/240,6714e93fe45aa2d652dd540f20094844,select_exactly
"№ 162, центр образования",../../sredneobrazovatelnaya-shkola/162-tsentr-obrazovaniya/index.html,a758,kirovskij,"",41.1,"",5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola162tsentrobrazovaniyaindexhtml.htm,8127862612|8127862631,sc162.kirov.spb.ru,1b02af6b10f87e68775154d3a0c928f1,select_by_phones
"№ 654, школа с углубленным изучением предметов художественно-эстетического цикла (хореография)",../../hudozhestvenno-esteticheskoe-obrazovanie/654-shkola-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla-horeografiya/index.html,a238,kirovskij,3,"",3.9,6.3,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie654shkolasuglublennyimizucheniempredmetovhudozhestvennoesteticheskogotsiklahoreografiyaindexhtml.htm,8127529407,sc654.kirov.spb.ru,d4fa36a51bf24f05f4b4689ce4c103d8,select_by_number
"ДЕЛЬТА, частная школа-детский сад",../../sredneobrazovatelnaya-shkola/delta-chastnaya-shkola/index.html,a241,kirovskij,"","","",9.0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkoladeltachastnayashkolaindexhtml.htm,8127846981,www.shkoladelta.ru,3393e63f7c1de79fe5ef43d616210738,not_detected
"№ 480, специальная (коррекционная) школа (VII вида)",../../deti-s-osobennostyami-razvitiya/-480-spetsialnaya-korrektsionnaya-shkola-vii-vida/index.html,a1100,kirovskij,"","","",0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya480spetsialnayakorrektsionnayashkolaviividaindexhtml.htm,8127835083|8127835070,www.kirov.spb.ru/sc/480,276e6e57a8fd9ad757af85bfe6fd693e,select_by_number
"№ 279, школа индивидуального развития и обучения [ЗАКРЫТА]",../../deti-s-osobennostyami-razvitiya/279-shkola-individualnogo-razvitiya-i-obucheniya/index.html,a209,kirovskij,1,50.6,"",8.5,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya279shkolaindividualnogorazvitiyaiobucheniyaindexhtml.htm,8127521919|8127520725,school279.spb.ru,c02c6da6fc76b4a96fcd299efd2672bc,not_detected
"№ 257, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/257-shkola/index.html,a203,kirovskij,"",43.0,"",0.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola257shkolaindexhtml.htm,"",www.kirov.spb.ru/sc/257,8b4807803faa9a0284b59c8947a13c30,select_by_number
Центр информационной культуры (ЦИК) [ЗАКРЫТА],../../sredneobrazovatelnaya-shkola/tsentr-informatsionnoj-kulturyi-tsik/index.html,a811,kirovskij,"",28.6,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolatsentrinformatsionnojkulturyitsikindexhtml.htm,8127861924,"",b22a63499831a5898854a7e324c7a98b,not_detected
"№ 446, гимназия",../../sredneobrazovatelnaya-shkola/446-gimnaziya/index.html,a252,kolpinskij,5,63.7,"",6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola446gimnaziyaindexhtml.htm,8124813394|8124813281,sc446spb.narod.ru,f22e6e3953b709ff6026b8708242d4c4,select_exactly
"№ 402, гимназия",../../sredneobrazovatelnaya-shkola/402-gimnaziya/index.html,a249,kolpinskij,7,61.4,"",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola402gimnaziyaindexhtml.htm,8124635680|8124694259|8124635872,xn--402-5cdozfc7ak5r.xn--p1ai,9d3d3e2b72934993e56b532765d65e33,select_exactly
"№ 273, лицей",../../sredneobrazovatelnaya-shkola/273-litsej/index.html,a246,kolpinskij,1,60.7,"",6.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola273litsejindexhtml.htm,8124649762|8124649761,www.l-273.ru,3dc4cd22ae48daf92d5ae33ed1c0f262,select_exactly
"№ 258, школа с углубленным изучением физики и химии",../../fizika/258-shkola-s-uglublennyim-izucheniem-fiziki-i-himii/index.html,a245,kolpinskij,4,59.0,4.1,6.2,Физика|Химия,../data/shkola-spb.ru/cache/fizika258shkolasuglublennyimizucheniemfizikiihimiiindexhtml.htm,8124615324|8124616292|8124616781,258spb.edusite.ru,05f6beabf4a3e63913270e920b462974,select_by_number
"№ 455, школа с углубленным изучением английского языка",../../anglijskij-yazyik/455-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a257,kolpinskij,2,56.4,3.9,5.4,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik455shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8124692070|8124692069|8124692650|8124692648,455spb.edusite.ru,b666534426ea68ac7efb08735c6cebcf,select_by_number
"№ 404, школа",../../sredneobrazovatelnaya-shkola/404-shkola/index.html,a250,kolpinskij,2,56.2,"",7.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola404shkolaindexhtml.htm,8125739396|8125739397|8125739398|8124817042,school404-2009.ucoz.ru,55e7c2339e5fb591899ce3cdd464a84d,select_exactly
"№ 621, школа",../../sredneobrazovatelnaya-shkola/621-shkola/index.html,a268,kolpinskij,2,56.0,"",4.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola621shkolaindexhtml.htm,8124643751,www.621.metallostroy.ru,ca8ec1e81e65b77418a9145e4bb15065,select_exactly
"№ 476, школа",../../sredneobrazovatelnaya-shkola/476-shkola/index.html,a262,kolpinskij,1,54.6,3.5,5.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola476shkolaindexhtml.htm,8124617019|8124616693,476spb.edusite.ru,2b54fd090d46a7b43a72590be217e664,select_exactly
"№ 523, школа",../../deti-s-osobennostyami-razvitiya/523-shkola/index.html,a265,kolpinskij,4,54.6,3.7,5.2,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya523shkolaindexhtml.htm,8124617022|8124617021,523spb.edusite.ru,7fa6142bd3452951b0aff17a336d8c2b,select_exactly
"№ 420, школа",../../sredneobrazovatelnaya-shkola/420-shkola/index.html,a251,kolpinskij,"",54.3,"",5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola420shkolaindexhtml.htm,8124817409|8124694072,school-420.ucoz.ru,2686e87eab90d24c958e91ed201e99ab,select_exactly
"№ 461, школа",../../sredneobrazovatelnaya-shkola/461-shkola/index.html,a259,kolpinskij,"",53.7,"",4.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola461shkolaindexhtml.htm,8124814178|8124813416,schoolkolpino461.narod.ru,50151352a2d1da849185b09329d1b3a5,select_exactly
"№ 467, школа",../../sredneobrazovatelnaya-shkola/467-shkola/index.html,a261,kolpinskij,"",50.8,3.3,8.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola467shkolaindexhtml.htm,8124812179|8124812182,school-467.ucoz.ru,7100c9fa1a26558b2898602b2a1ada3d,select_exactly
"№ 401, школа",../../sredneobrazovatelnaya-shkola/401-shkola/index.html,a248,kolpinskij,"",50.5,3.4,4.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola401shkolaindexhtml.htm,8124810822,sc401.kolp.gov.spb.ru,e4fde1dc3080e2db5e0d1a1f3478bb1e,select_exactly
"№ 456, школа",../../sredneobrazovatelnaya-shkola/456-shkola/index.html,a258,kolpinskij,"",49.8,3.6,5.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola456shkolaindexhtml.htm,8124634859|8124634858,456spb.edusite.ru,e140418ea9cdf97ff7418c5e83e6ccd8,select_exactly
"№ 588, школа",../../sredneobrazovatelnaya-shkola/588-shkola/index.html,a266,kolpinskij,"",49.3,3.4,8.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola588shkolaindexhtml.htm,8124632430|8124634874,school588.narod.ru,ea01c11ebf428de3048c1dbfd7db4276,select_exactly
"№ 520, школа",../../sredneobrazovatelnaya-shkola/520-shkola/index.html,a264,kolpinskij,"",48.0,3.2,4.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola520shkolaindexhtml.htm,8124626107,spb-520.edusite.ru,42d3b5ac6751fb90a9f839bc6ed25c1d,select_exactly
"№ 589, школа",../../sredneobrazovatelnaya-shkola/589-shkola/index.html,a267,kolpinskij,"",47.9,3.4,6.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola589shkolaindexhtml.htm,8124638612|8124638617,589spb.edusite.ru,7caa4f26ba3251a670f8f07407c13389,select_exactly
"№ 454, школа",../../voennoe-uchilische/454-shkola/index.html,a256,kolpinskij,"",46.9,3.3,4.6,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilische454shkolaindexhtml.htm,8124815542|8124815540,www.school454.spb.ru,0971f5b57bc4252896bc19b854267500,select_exactly
"№ 400, школа им. Ал. Невского",../../sredneobrazovatelnaya-shkola/400-shkola-im-al-nevskogo/index.html,a247,kolpinskij,"",45.5,3.7,9.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola400shkolaimalnevskogoindexhtml.htm,8124623667|8124622117,school400.edusite.ru,5738af0983b8add889cc46e2ab72afe8,select_by_number
"№ 451, школа",../../sredneobrazovatelnaya-shkola/451-shkola/index.html,a253,kolpinskij,"",44.4,"",9.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola451shkolaindexhtml.htm,8124646892|8124644726,www.451spb.edusite.ru,afaef5398000b5b4e5d152282e7b5231,select_exactly
"№ 170, центр образования",../../sredneobrazovatelnaya-shkola/170-tsentr-obrazovaniya/index.html,a759,kolpinskij,"",36.2,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola170tsentrobrazovaniyaindexhtml.htm,8124615651|8124619934,co170.ru,fc691e71533dbabe3b0d0e54aff9483b,select_by_number
"№ 452, школа",../../sredneobrazovatelnaya-shkola/452-shkola/index.html,a254,kolpinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola452shkolaindexhtml.htm,8124614315,shkola452.ucoz.ru,37761f90675f87d679f342418ac87367,select_by_number
"№ 453, начальная школа",../../sredneobrazovatelnaya-shkola/453-shkola/index.html,a255,kolpinskij,"","","",9.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola453shkolaindexhtml.htm,8124646579,www.school453.ru,8941b141131b9765edb57213afec4cad,select_by_number
"№ 465, школа",../../sredneobrazovatelnaya-shkola/465-shkola/index.html,a260,kolpinskij,"","","",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola465shkolaindexhtml.htm,8124621314,sc465.kolp.gov.spb.ru,00c5fabac7421005c733f40e20a42dd0,select_by_number
"№ 432, коррекционная школа (VII и VIII вида)",../../deti-s-osobennostyami-razvitiya/-432-korrektsionnaya-shkola-vii-i-viii-vida/index.html,a828,kolpinskij,"","","",9.0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya432korrektsionnayashkolaviiiviiividaindexhtml.htm,8124616218,skc432.narod.ru,67854c2ed1be380b3f25b05db990cbc3,select_by_number
"№ 648, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/648-shkola/index.html,a755,kolpinskij,"",53.3,"",8.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola648shkolaindexhtml.htm,8124172850,gousochn648.narod.ru,b3f1652ad4f7d0d6d0398146b4cd7ed8,not_detected
"№ 478, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/478-shkola/index.html,a263,kolpinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola478shkolaindexhtml.htm,8124616216|8124616218,kolpino.edu.ru/school478,5fecb972874451d0db045a22e613a3ce,not_detected
"№ 628, Александринская гимназия",../../sredneobrazovatelnaya-shkola/628-aleksandrinskaya-gimnaziya/index.html,a305,krasnogvardejskij,4,68.0,3.8,6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola628aleksandrinskayagimnaziyaindexhtml.htm,8125292312|8125291409,www.628.shkola.spb.ru,2537239f692d16ccd384d83f823ea6d5,select_by_number
"Петершуле, немецкая гимназия",../../inostrannyie-yazyiki/petershule-nemetskaya-gimnaziya/index.html,a312,krasnogvardejskij,8,65.2,4.4,6.8,Немецкий язык|Частная школа,../data/shkola-spb.ru/cache/inostrannyieyazyikipetershulenemetskayagimnaziyaindexhtml.htm,8124447976|8124441570,www.peterschule.ru,cfabb38698f72a1323e39da1b23e0a65,select_by_phones
"№ 177, гимназия",../../sredneobrazovatelnaya-shkola/177-gimnaziya/index.html,a284,krasnogvardejskij,7,65.0,4.2,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola177gimnaziyaindexhtml.htm,8125271538,www.177spb.edusite.ru,40ae1848cde324408624215442723f42,select_exactly
"№ 577, школа с углубленным изучением английского языка",../../anglijskij-yazyik/577-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a304,krasnogvardejskij,5,63.9,4.1,7.8,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik577shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125244391,577school.ru,0a3bfda43c15da85718b65f27dd580a7,select_by_number
