name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url
"№ 606, школа с углубленным изучением английского языка",../../anglijskij-yazyik/606-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a598,pushkinskij,13,59.6,4.2,6.3,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik606shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8124666073|8124666058,606school.spb.ru
"№ 335, школа",../../sredneobrazovatelnaya-shkola/335-shkola/index.html,a734,pushkinskij,3,59.4,"",5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola335shkolaindexhtml.htm,8124107002|8124107001,www.school335.ru
"№ 297, школа",../../sredneobrazovatelnaya-shkola/297-shkola/index.html,a582,pushkinskij,1,58.9,"",7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola297shkolaindexhtml.htm,8124597628,школа297.рф
"№ 511, школа",../../sredneobrazovatelnaya-shkola/-511-shkola/index.html,a819,pushkinskij,"",58.7,"",6.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola511shkolaindexhtml.htm,8124173644|8124173643,school511-spb.ru
"№ 408, лицей",../../sredneobrazovatelnaya-shkola/408-litsej/index.html,a587,pushkinskij,7,58.1,"",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola408litsejindexhtml.htm,8124701511|8124661968,лицей408.рф
"№ 403, школа",../../sredneobrazovatelnaya-shkola/403-shkola/index.html,a584,pushkinskij,"",56.7,"",4.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola403shkolaindexhtml.htm,8124664489|8124657599,школа403.рф
"№ 500, школа",../../hudozhestvenno-esteticheskoe-obrazovanie/-500-shkola/index.html,a595,pushkinskij,2,55.8,"",6.1,"",../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie500shkolaindexhtml.htm,8124516302|8124764401,www.школа500.рф
"№ 477, школа с углубленным изучением предметов художественно-эстетического цикла",../../hudozhestvenno-esteticheskoe-obrazovanie/477-shkola-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla/index.html,a594,pushkinskij,1,55.2,"",4.2,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie477shkolasuglublennyimizucheniempredmetovhudozhestvennoesteticheskogotsiklaindexhtml.htm,8124704317|8124762937,school477.ru
"№ 638, школа",../../sredneobrazovatelnaya-shkola/638-shkola/index.html,a599,pushkinskij,"",54.4,3.6,0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola638shkolaindexhtml.htm,8124521164,pavlovsk638.ru
Кадетская школа,../../voennoe-uchilische/kadetskaya-shkola/index.html,a798,pushkinskij,"",54.3,"",5.6,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilischekadetskayashkolaindexhtml.htm,8124523903|8124520151|8124522257,pkschool.ucoz.ru
Первый пограничный кадетский корпус Федеральной службы безопасности РФ (ППКК ФСБ),../../voennoe-uchilische/pervyij-pogranichnyij-kadetskij-korpus-federalnoj-sluzhbyi-bezopasnosti-rf-ppkk-fsb/index.html,a810,pushkinskij,"",54.3,"",0,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilischepervyijpogranichnyijkadetskijkorpusfederalnojsluzhbyibezopasnostirfppkkfsbindexhtml.htm,8124655570,ppkk.fsb.ru
"№ 409, школа",../../sredneobrazovatelnaya-shkola/409-shkola/index.html,a588,pushkinskij,"",52.8,"",8.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola409shkolaindexhtml.htm,8124652665|8124655974,school409.ucoz.ru
"№ 459, школа",../../sredneobrazovatelnaya-shkola/459-shkola/index.html,a590,pushkinskij,"",52.6,"",4.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola459shkolaindexhtml.htm,8124511580|8123828758,shkola459.my1.ru
"№ 464, школа",../../sredneobrazovatelnaya-shkola/464-shkola/index.html,a593,pushkinskij,"",52.4,3.5,6.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola464shkolaindexhtml.htm,8124523379|8124521126|8124522274,school-464.ru
"№ 552, школа",../../sredneobrazovatelnaya-shkola/552-shkola/index.html,a597,pushkinskij,1,52.4,"",5.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola552shkolaindexhtml.htm,8124650214,www.school552.spb.ru
"№ 407, школа",../../sredneobrazovatelnaya-shkola/407-shkola/index.html,a586,pushkinskij,"",52.0,"",5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola407shkolaindexhtml.htm,8124700538|8124768349,www.407school.ru
"№ 315, школа",../../sredneobrazovatelnaya-shkola/315-shkola/index.html,a583,pushkinskij,"",49.7,"",7.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola315shkolaindexhtml.htm,8124523812|8124521044,school315.ucoz.ru
"№ 462, школа",../../sredneobrazovatelnaya-shkola/462-shkola/index.html,a592,pushkinskij,"",49.1,3.4,5.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola462shkolaindexhtml.htm,8124513624,school462.ucoz.ru
"№ 650, центр образования",../../sredneobrazovatelnaya-shkola/650-shkola/index.html,a800,pushkinskij,"",42.5,"",8.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola650shkolaindexhtml.htm,8124664733,цо-650.рф
"№ 460, школа",../../sredneobrazovatelnaya-shkola/460-shkola/index.html,a591,pushkinskij,"","",3.6,5.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola460shkolaindexhtml.htm,8127464645,shkola460.ru
"№ 695, школа",../../nachalnaya-shkola/695-nachalnaya-shkola/index.html,a600,pushkinskij,"","","",6.7,"",../data/shkola-spb.ru/cache/nachalnayashkola695nachalnayashkolaindexhtml.htm,8124768306,raduga695.ru
ГУМАНИТАРИЙ,../../sredneobrazovatelnaya-shkola/gumanitarij/index.html,a601,pushkinskij,"","","",0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolagumanitarijindexhtml.htm,8124662467,www.gumanitarij.ru/default.htm
"№ 8, школа-интернат (VII вида)",../../deti-s-osobennostyami-razvitiya/8shkola-internat-dlya-detej-s-otkloneniyami-v-razvitii/index.html,a781,pushkinskij,"","","",0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya8shkolainternatdlyadetejsotkloneniyamivrazvitiiindexhtml.htm,8124521025|8124522417,spb-school8.narod.ru
"№ 607, школа",../../sredneobrazovatelnaya-shkola/-607-shkola/index.html,a1105,pushkinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola607shkolaindexhtml.htm,8124903068,https://sites.google.com/site/lesnoe607
"№ 16, школа-интернат (VIII вида)",../../deti-s-osobennostyami-razvitiya/-16-shkola-internat/index.html,a1107,pushkinskij,"","","",0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya16shkolainternatindexhtml.htm,8124176055|8124517728,https://sites.google.com/site/internat16
"№ 93, школа",../../sredneobrazovatelnaya-shkola/-93-shkola/index.html,a1108,pushkinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola93shkolaindexhtml.htm,"",93school.ucoz.ru
"№604, школа",../../sredneobrazovatelnaya-shkola/604-shkola/index.html,a1115,pushkinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola604shkolaindexhtml.htm,8123204860|8123204863,604spb.edusite.ru
"№ 292, школа с углубленным изучением математики",../../matematika/292-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a615,frunzenskij,4,67.4,4.4,7.1,Математика,../data/shkola-spb.ru/cache/matematika292shkolasuglublennyimizucheniemmatematikiindexhtml.htm,8123607768,school292.spb.ru
"№ 316, школа с углубленным изучением английского языка",../../anglijskij-yazyik/316-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a629,frunzenskij,5,62.9,4.1,5.7,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik316shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122695100|8127060403,school316.spb.ru
"№ 213, школа с углубленным изучением английского языка",../../anglijskij-yazyik/213-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a608,frunzenskij,5,62.2,4.0,6.6,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik213shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127054753|8127742954,213school.ru
"№ 365, школа",../../sredneobrazovatelnaya-shkola/365-shkola/index.html,a637,frunzenskij,2,61.9,4.1,6.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola365shkolaindexhtml.htm,8127782882|8127768442,school365.edusite.ru
"№ 587, гимназия",../../sredneobrazovatelnaya-shkola/587-gimnaziya/index.html,a646,frunzenskij,3,61.1,3.6,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola587gimnaziyaindexhtml.htm,8127017653|8127014847,www.school587.spb.ru
"№ 205, гимназия с углубленным изучением испанского языка",../../drugie-yazyiki/205-gimnaziya-s-uglublennyim-izucheniem-ispanskogo-yazyika/index.html,a606,frunzenskij,7,61.0,4.2,5.3,Другие языки|Иностранные языки,../data/shkola-spb.ru/cache/drugieyazyiki205gimnaziyasuglublennyimizucheniemispanskogoyazyikaindexhtml.htm,8127734364,gym205.ru
"№ 230, школа с углубленным изучением химии и биологии",../../biologiya/230-shkola-s-uglublennyim-izucheniem-himii-i-biologii/index.html,a613,frunzenskij,1,60.9,4.0,8.0,Биология|Химия,../data/shkola-spb.ru/cache/biologiya230shkolasuglublennyimizucheniemhimiiibiologiiindexhtml.htm,8122680166|8122698902,school230.ru
"№ 363, гимназия",../../sredneobrazovatelnaya-shkola/363-gimnaziya/index.html,a635,frunzenskij,2,60.7,3.9,4.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola363gimnaziyaindexhtml.htm,8127726397|8127726274,gym363.spb.ru
"№ 318, школа с углубленным изучением итальянского языка",../../drugie-yazyiki/318-shkola-s-uglublennyim-izucheniem-italyanskogo-yazyika/index.html,a630,frunzenskij,2,58.6,4.3,5.5,Другие языки|Иностранные языки,../data/shkola-spb.ru/cache/drugieyazyiki318shkolasuglublennyimizucheniemitalyanskogoyazyikaindexhtml.htm,8127724123|8127721886,www.school318.spb.ru
"№ 441, гимназия",../../sredneobrazovatelnaya-shkola/441-gimnaziya/index.html,a641,frunzenskij,"",58.1,4.1,6.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola441gimnaziyaindexhtml.htm,8127786889|8127065524,www.gymnasium441.ru
"№ 553, школа с углубленным изучением английского языка",../../anglijskij-yazyik/553-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a645,frunzenskij,4,57.9,4.0,4.9,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik553shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127782031|8127782131,spbschool553.com
"№ 303, школа им. Ф. Шиллера с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/303-shkola-im-f-shillera-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a622,frunzenskij,5,56.9,3.8,7.1,Немецкий язык|Художественно-эстетическое образование,../data/shkola-spb.ru/cache/inostrannyieyazyiki303shkolaimfshillerasuglublennyimizucheniemnemetskogoyazyikaindexhtml.htm,8122690346|8122690354,school303.spb.ru
"№ 227, гимназия",../../sredneobrazovatelnaya-shkola/227-gimnaziya/index.html,a612,frunzenskij,1,56.4,3.9,5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola227gimnaziyaindexhtml.htm,8122690429|8122690424,www.school227.ru
"№ 299, лицей",../../sredneobrazovatelnaya-shkola/299-litsej/index.html,a619,frunzenskij,1,56.1,4.0,7.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola299litsejindexhtml.htm,8127742816|8123607404,school299.spb.ru
"№ 311, школа с углубленным изучением физики",../../fizika/311-shkola-s-uglublennyim-izucheniem-fiziki/index.html,a625,frunzenskij,1,55.5,3.8,7.0,Физика,../data/shkola-spb.ru/cache/fizika311shkolasuglublennyimizucheniemfizikiindexhtml.htm,8127743225|8127743226,школа311.рф
"№ 226, экономический лицей",../../sredneobrazovatelnaya-shkola/226-litsej/index.html,a611,frunzenskij,"",55.5,4.0,4.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola226litsejindexhtml.htm,8127745768|8127745356,226school.ru
"№ 368, школа с углубленным изучением английского языка",../../anglijskij-yazyik/368-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a639,frunzenskij,"",55.4,3.8,5.0,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik368shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127785347|8127787205,shkola-368.ru
"№ 236, школа",../../sredneobrazovatelnaya-shkola/236-shkola/index.html,a614,frunzenskij,"",55.2,3.9,5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola236shkolaindexhtml.htm,8122693702,school236.spb.ru
"№ 201, школа",../../sredneobrazovatelnaya-shkola/201-shkola/index.html,a604,frunzenskij,"",55.1,3.4,5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola201shkolaindexhtml.htm,8124172323,school201.spb.ru
"№ 298, школа",../../sredneobrazovatelnaya-shkola/298-shkola/index.html,a618,frunzenskij,2,54.8,3.7,5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola298shkolaindexhtml.htm,8123607668|8123607974,www.school298.spb.ru
"№ 360, школа",../../sredneobrazovatelnaya-shkola/360-shkola/index.html,a634,frunzenskij,2,54.6,3.5,7.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola360shkolaindexhtml.htm,8127665590|8127665916,360spb.edusite.ru
"№ 448, школа для леворуких и слабовидящих детей",../../deti-s-osobennostyami-razvitiya/448-shkola-dlya-levorukih-i-slabovidyaschih-detej/index.html,a644,frunzenskij,1,54.2,3.9,4.5,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya448shkoladlyalevorukihislabovidyaschihdetejindexhtml.htm,8127724898|8127722919,school448.ru
"№ 296, школа",../../sredneobrazovatelnaya-shkola/296-shkola/index.html,a617,frunzenskij,1,54.1,3.4,7.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola296shkolaindexhtml.htm,8122691202,www.school296.ru
"№ 312, школа с углубленным изучением французского языка",../../frantsuzskij-yazyik/312-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a626,frunzenskij,"",54.1,3.8,7.8,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik312shkolasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8127784177|8127717643,school312.spb.ru
"№ 218, школа",../../sredneobrazovatelnaya-shkola/218-shkola/index.html,a610,frunzenskij,"",53.5,3.5,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola218shkolaindexhtml.htm,8127787182,gbou218spb.ulcraft.com
"№ 603, школа",../../sredneobrazovatelnaya-shkola/603-shkola/index.html,a647,frunzenskij,"",53.3,4.0,6.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola603shkolaindexhtml.htm,8127780165|8127784426,www.school603-spb.ru
"№ 444, школа",../../sredneobrazovatelnaya-shkola/444-shkola/index.html,a643,frunzenskij,"",53.1,3.5,5.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola444shkolaindexhtml.htm,8127721133|8127727104,www.school444.ru
"№ 367, школа",../../sredneobrazovatelnaya-shkola/367-shkola/index.html,a638,frunzenskij,"",52.5,3.7,5.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola367shkolaindexhtml.htm,8127788248|8127788242,school367.ru
"№ 325, школа",../../sredneobrazovatelnaya-shkola/325-shkola/index.html,a632,frunzenskij,1,51.9,3.9,6.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola325shkolaindexhtml.htm,8127734332,school325.ru
"№ 302, школа",../../sredneobrazovatelnaya-shkola/302-shkola/index.html,a621,frunzenskij,"",50.9,3.8,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola302shkolaindexhtml.htm,8127727361,школа302.рф
"№ 359, школа",../../sredneobrazovatelnaya-shkola/359-shkola/index.html,a633,frunzenskij,"",50.7,3.7,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola359shkolaindexhtml.htm,8127662592|8127665947,sch359.spb.ru
"ЭПИГРАФ, частная школа",../../sredneobrazovatelnaya-shkola/epigraf-chastnaya-shkola/index.html,a654,frunzenskij,"",50.3,"",9.6,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaepigrafchastnayashkolaindexhtml.htm,8126001750|9219509527,www.epigraph.spb.ru
"№ 215, школа",../../sredneobrazovatelnaya-shkola/215-shkola/index.html,a609,frunzenskij,"",50.1,3.4,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola215shkolaindexhtml.htm,8122690465|8122691402,215spb.edusite.ru
"№ 313, школа",../../sredneobrazovatelnaya-shkola/313-shkola/index.html,a627,frunzenskij,"",49.9,3.7,7.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola313shkolaindexhtml.htm,8127767956,www.school313.spb.ru
"№ 212, школа",../../sredneobrazovatelnaya-shkola/212-shkola/index.html,a607,frunzenskij,"",49.8,3.5,5.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola212shkolaindexhtml.htm,8127718767|8127719187,www.school212.ru
"№ 8, школа «МУЗЫКА» с углубленным изучением предметов музыкального цикла (музыкальный интернат)",../../hudozhestvenno-esteticheskoe-obrazovanie/8-shkola-muzyika-s-uglublennyim-izucheniem-predmetov-muzyikalnogo-tsikla-muzyikalnyij-internat/index.html,a603,frunzenskij,"",48.6,3.6,5.3,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie8shkolamuzyikasuglublennyimizucheniempredmetovmuzyikalnogotsiklamuzyikalnyijinternatindexhtml.htm,8127735297|8127736861,music8.spb.ru
"№ 305, школа",../../sredneobrazovatelnaya-shkola/305-shkola/index.html,a623,frunzenskij,"",48.5,3.8,5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola305shkolaindexhtml.htm,8127054643,www.school305.ru
"№ 314, школа",../../sredneobrazovatelnaya-shkola/314-shkola/index.html,a628,frunzenskij,"",47.9,3.5,4.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola314shkolaindexhtml.htm,8124173323|8124173321,school314.spb.ru
"№ 301, школа",../../sredneobrazovatelnaya-shkola/301-shkola/index.html,a620,frunzenskij,"",47.3,3.3,6.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola301shkolaindexhtml.htm,8127717967,school301.spb.ru
"№ 202, школа",../../sredneobrazovatelnaya-shkola/202-shkola/index.html,a605,frunzenskij,1,47.3,3.4,4.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola202shkolaindexhtml.htm,8127747433|8127747449,school202spb.ucoz.ru
"№ 364, школа (кадетские классы)",../../voennoe-uchilische/364-shkola-kadetskie-klassyi/index.html,a636,frunzenskij,"",47.1,3.4,5.4,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilische364shkolakadetskieklassyiindexhtml.htm,8123619724,www.school364.spb.ru
"№ 310, школа «СЛОВО»",../../sredneobrazovatelnaya-shkola/310-shkola-slovo/index.html,a624,frunzenskij,"",46.6,3.1,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola310shkolaslovoindexhtml.htm,8127737867|8127727512,school310.spb.ru
"№ 443, школа",../../sredneobrazovatelnaya-shkola/443-shkola/index.html,a642,frunzenskij,"",46.5,3.4,3.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola443shkolaindexhtml.htm,8127722976,www.школа443.рф
"№ 322, школа",../../sredneobrazovatelnaya-shkola/322-shkola/index.html,a631,frunzenskij,"",46.0,3.3,7.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola322shkolaindexhtml.htm,8127788770|8127082863,school322.spb.ru
"№ 153, центр образования",../../sredneobrazovatelnaya-shkola/153-shkola/index.html,a661,frunzenskij,"",36.7,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola153shkolaindexhtml.htm,8127665501|8127662210|8127664528,www.school153.spb.ru
"№ 604, школа с углубленным изучением предметов художественно-эстетического цикла [ЗАКРЫТА]",../../hudozhestvenno-esteticheskoe-obrazovanie/604-shkola-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla/index.html,a648,frunzenskij,"",51.8,"",6.1,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie604shkolasuglublennyimizucheniempredmetovhudozhestvennoesteticheskogotsiklaindexhtml.htm,8127087939|8127087999,""
"№ 659, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/659-shkola/index.html,a650,frunzenskij,"",39.7,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola659shkolaindexhtml.htm,"",""
"№ 647, национальная финская прогимназия для детей дошкольного и младшего школьного возраста «ТАЙМИ» [ЗАКРЫТА]",../../drugie-yazyiki/647-natsionalnaya-finskaya-progimnaziya-dlya-detej-doshkolnogo-i-mladshego-shkolnogo-vozrasta-tajmi/index.html,a649,frunzenskij,"","","",4.8,Другие языки|Начальная школа,../data/shkola-spb.ru/cache/drugieyazyiki647natsionalnayafinskayaprogimnaziyadlyadetejdoshkolnogoimladshegoshkolnogovozrastatajmiindexhtml.htm,8123667348|8127717592,timy647.spb.ru
"№ 239, физико-математический лицей",../../matematika/239-fiziko-matematicheskij-litsej/index.html,a690,tsentralnyij,615,73.4,"",8.3,Математика|Физика,../data/shkola-spb.ru/cache/matematika239fizikomatematicheskijlitsejindexhtml.htm,8122729578|8122729668,www.239.ru
Санкт-Петербургский городской Дворец творчества юных (Аничков лицей),../../biologiya/anichkov-litsej/index.html,a730,tsentralnyij,67,67.8,4.6,9.7,Биология|Информатика|Математика|Физика|Химия,../data/shkola-spb.ru/cache/biologiyaanichkovlitsejindexhtml.htm,8123101313,anichkov.ru/departments/lyceum
